1422	499768894
1423	500145883
1424	500226428
1425	500231784
1426	500309765
1427	500438186
1428	500453702
1429	500752927
1430	500793028
1431	500892065
1432	500950979
1433	501178491
1434	501705490
1435	501735463
1436	502923446
1437	503089956
1438	503127558
1439	503818159
1440	504374843
1441	505631331
1442	505698580
1443	505718418
1444	505849885
1445	506005150
1446	508564789
1447	509431469
1448	510695715
1449	510896994
1450	510900334
1451	512923932
1452	512927556
1453	513041871
1454	513760952
1455	514032563
1456	514103411
1457	514162499
1458	515124313
1459	515364135
1460	515663330
1461	516331758
1462	516385613
1463	516394813
1464	516482363
1465	516482365
1466	516796168
1467	517803159
1468	517894949
1469	518189472
1470	518586025
1471	518840696
1472	519336908
1473	519487240
1474	519487239
1475	520863707
1476	522274727
1477	523173920
1478	523173921
1479	523271233
1480	523449225
1481	523449224
1482	523619896
1483	524093629
1484	524273941
1485	524287736
1486	524322844
1487	524394877
1488	524479648
1489	524501026
1490	524535411
1491	524528967
1492	524671524
1493	524672611
1494	525303842
1495	525489366
1496	525489813
1497	525510824
1498	525516692
1499	525529013
1500	525558275
1501	526540214
1502	527081664
1503	527188369
1504	527234700
1505	527659030
1506	528192723
1507	528267801
1508	528948949
1509	528948951
1510	529229547
1511	529851241
1512	530083396
1513	530652418
1514	530714299
1515	530730380
1516	531091601
1517	532130877
1518	532301751
1519	532547696
1520	532653223
1521	532766548
1522	532949257
1523	534157502
1524	534206944
1525	535637035
1526	536253467
1527	537085968
1528	537369086
1529	538040290
1530	538311091
1531	538408676
1532	539262329
1533	539466656
1534	540239694
1535	542259634
1536	543011703
1537	544364277
1538	544364276
1539	545307033
1540	545348044
1541	545896647
1542	546017106
1543	546036743
1544	546249623
1545	546582714
1546	546729011
1547	546859967
1548	546946188
1549	547030556
1550	547386026
1551	547457609
1552	547649475
1553	547715792
1554	547829441
1555	547849849
1556	547889108
1557	547888732
1558	547895882
1559	548024139
1560	548242115
1561	548290539
1562	548325095
1563	548498771
1564	548826382
1565	548839931
1566	549480300
1567	549950027
1568	549944929
1569	550420759
1570	550855094
1571	551132634
1572	551469626
1573	552459955
1574	552601763
1575	553666531
1576	554148571
1577	554322310
1578	554442682
1579	554447001
1580	554445105
1581	554492085
1582	554937300
1583	555017296
1584	555807501
1585	555808123
1586	555804845
1587	555813077
1588	555930092
1589	556578212
1590	556927124
1591	557101477
1592	560412279
1593	565338528
1594	566670361
1595	566978471
1596	567306220
1597	567361529
1598	570952986
1599	571380835
1600	573355538
1601	573383702
1602	573387711
1603	574383695
1604	574391622
1605	574522578
1606	575431080
1607	575488507
1608	575516062
1609	575556028
1610	575650967
1611	575700981
1612	576851898
1613	576876452
1614	577621769
1615	578016839
1616	578414888
1617	578769648
1618	579107390
1619	579105408
1620	579118600
1621	579580724
1622	580009898
1623	581657963
1624	582069166
1625	582949419
1626	583153560
1627	583276496
1628	586361863
1629	586574613
1630	586971304
1631	587239021
1632	587239020
1633	587560360
1634	587722459
1635	587753642
1636	589073658
1637	589214961
1638	589226721
1639	589533252
1640	589879549
1641	590110489
1642	590381244
1643	591097067
1644	591483768
1645	591537491
1646	591607061
1647	591669950
1648	591796689
1649	592495000
1650	592670172
1651	592782674
1652	592831151
1653	592884461
1655	593271316
1656	593335900
1657	593392820
1658	593398709
1659	593479747
1660	593576568
1661	593822310
1662	594082069
1663	594110977
1664	595046668
1667	595385891
1668	595415182
1669	595427327
1670	595440704
1671	595736316
1672	595945752
1673	596976769
1674	596993855
1675	597230484
1676	597417215
1677	597734806
1678	597850689
1679	598016574
1680	598152103
1682	598299698
1683	598414096
1684	598689399
1685	599025715
1686	599544052
1687	599541985
1688	599754385
1689	599842762
1690	599851805
1691	599859550
1692	600250471
1694	600870414
1695	600974772
1696	601026333
1697	601227339
1698	601442942
1699	601552611
1700	601773163
1701	601900125
1702	602724587
1703	603136107
1705	602158126
1706	603531578
1707	604209685
1708	604381638
1709	604481517
1710	604566507
1711	604765819
1712	604928684
1713	605003794
1715	605250996
1716	605360152
1717	605679905
1718	606299931
1719	606569354
1720	606641880
1721	606931570
1722	607469819
1724	607592686
1725	607746463
1726	607929459
1727	608071496
1728	608348253
1729	609202285
1730	609459509
1731	609468726
1732	609494624
1733	609523157
1734	609814610
1735	609826067
1736	609851458
1741	610995312
1742	611492445
1745	611740992
1746	611740991
1747	611939817
1749	612269188
1750	612768980
1753	612927989
1754	613217756
1755	613278288
1756	613630061
1757	613738636
1758	613994153
1759	614831800
1760	615295839
1761	615399957
1762	615416125
1763	615652886
1764	615738110
1765	615850374
1766	615850373
1767	615850372
1768	615850375
1769	616504826
1770	616828508
1771	617603080
1772	617901911
1773	617964612
1774	618320808
1775	618321552
1776	618832788
1777	618869950
1778	619087364
1779	619107582
1782	619800818
1783	620075396
1784	620167654
1785	620166883
1786	620534089
1787	620926021
1788	620970544
1789	621210240
1790	621736996
1791	621748100
1792	621881675
1793	621913448
1794	621966265
1795	622027308
1796	622211650
1797	622333762
1798	622544997
1799	622625975
1800	622668953
1801	623004572
1802	623279816
1803	624016908
1804	624416412
1805	624668704
1806	624755632
1807	624779925
1808	624931222
1809	625037384
1810	626247049
1811	626367184
1812	626581704
1813	626815398
1814	626967247
1815	627538939
1816	627619623
1817	628015389
1818	628012229
1819	628064501
1820	628154125
1821	628546503
1822	628778432
1823	628830045
1824	628965944
1825	629439267
1826	630082329
1827	630120434
1828	630134018
1829	630164180
1830	630171276
1831	630302840
1832	630407927
1833	630650935
1834	631068298
1835	631355069
1836	631362919
1837	631764286
1838	631808801
1839	631872919
1840	631999241
1841	632337498
1842	632712441
1843	632768860
1844	633251250
1845	633449516
1846	633481890
1847	634059544
1848	634770038
1849	634834628
1850	634854106
1851	635056830
1852	635145518
1853	635702578
1854	635776899
1855	636364266
1856	636460580
1857	636594632
1858	637023025
1859	637602253
1860	637644783
1861	637864581
1862	638029467
1863	638135677
1864	638207203
1865	638206717
1866	638329599
1867	638865641
1868	639302072
1869	639320053
1870	639408664
1871	639429415
1872	639474104
1873	639616336
1874	639786607
1875	639789288
1876	640399303
1877	640465675
1878	640486081
1879	640843938
1880	641424141
1881	641700419
1882	641820444
1883	641859369
1884	642077613
1887	642136002
1888	642371636
1889	642369770
1890	642679792
1892	643125645
1893	643140073
1894	643353001
1895	643424192
1896	643423833
1897	643483148
1898	644085441
1899	644096338
1900	644189575
1901	644443096
1902	644536685
1904	644742417
1905	645662377
1906	646271779
1907	646281651
1908	646406901
1909	646867192
1910	646986361
1911	647032957
1912	647127534
1913	647383123
1914	647477683
1915	647577943
1916	647891426
1918	648412082
1919	648531382
1920	648561928
1921	648630449
1922	648960096
1923	649049804
1924	649264879
1925	649817241
1926	650065747
1927	650991361
1928	652460386
1929	652909853
1938	653509430
1939	653877509
1940	654150820
1941	654311810
1942	654865405
1943	655427719
1944	655968947
1945	656532191
1946	656755532
1947	657000842
1948	657053934
1949	657274577
1950	657436419
1951	657644059
